Time,cus_name,Location
16:2:00,Carly,drinks
16:2:00,Craig,spices
16:2:00,Stephanie,checkout
16:2:00,Kara,checkout
16:2:00,Erika,spices
16:2:00,Juan,spices
16:3:00,Gordon,checkout
16:3:00,Hayden,checkout
16:3:00,Monique,checkout
16:3:00,Erica,fruit
16:3:00,Barry,dairy
16:3:00,Jackie,dairy
16:4:00,Jacob,checkout
16:4:00,Cindy,drinks
16:4:00,Roy,spices
16:4:00,Riley,checkout
16:4:00,Terrance,checkout
16:4:00,Autumn,spices
16:4:00,Kelly,spices
16:4:00,Olivia,dairy
16:4:00,Cesar,spices
16:5:00,Stacy,drinks
16:5:00,Dan,spices
16:5:00,Tristan,dairy
16:5:00,Frank,fruit
16:6:00,Darlene,drinks
16:6:00,Bridget,checkout
16:6:00,Shelly,fruit
16:6:00,Elaine,checkout
16:6:00,Ricky,checkout
16:6:00,Grant,checkout
16:6:00,Evan,fruit
16:6:00,Brandy,dairy
16:6:00,Chris,dairy
16:6:00,Dwayne,fruit
16:7:00,Kirsten,fruit
16:7:00,Dominic,drinks
16:7:00,Patty,checkout
16:7:00,Calvin,fruit
16:7:00,Kaitlin,dairy
16:7:00,Maxwell,dairy
16:7:00,Kerry,fruit
16:8:00,Leah,fruit
16:8:00,Lance,fruit
16:8:00,Martin,fruit
16:8:00,Brenda,drinks
16:9:00,Brett,checkout
16:9:00,Yvonne,spices
16:9:00,Tasha,checkout
16:9:00,Ralph,fruit
16:9:00,Karl,dairy
16:10:00,Kirsten,checkout
16:10:00,Beverly,checkout
16:10:00,Erica,checkout
16:10:00,Shelly,dairy
16:10:00,Melanie,checkout
16:10:00,Marissa,fruit
16:10:00,Veronica,dairy
16:10:00,Angelica,fruit
16:10:00,Brady,fruit
16:11:00,Cindy,dairy
16:11:00,Ruth,checkout
16:11:00,Wyatt,dairy
16:11:00,Gina,drinks
16:12:00,Geoffrey,spices
16:12:00,Raven,checkout
16:12:00,Bob,dairy
16:12:00,Colleen,checkout
16:12:00,Kiara,spices
16:12:00,Isabel,checkout
16:12:00,Parker,checkout
16:12:00,Dave,drinks
16:13:00,Tristan,fruit
16:13:00,Don,checkout
16:13:00,Allen,dairy
16:13:00,Stephanie,checkout
16:13:00,Natasha,checkout
16:13:00,Kari,drinks
16:13:00,Evelyn,drinks
16:13:00,Sean,drinks
16:13:00,Jake,spices
16:14:00,Virginia,drinks
16:14:00,Karl,fruit
16:14:00,Marvin,dairy
16:14:00,Bernard,checkout
16:14:00,Howard,fruit
16:14:00,Tanner,fruit
16:14:00,Travis,spices
16:14:00,Leon,spices
16:15:00,Diamond,dairy
16:15:00,Cindy,checkout
16:15:00,Madeline,checkout
16:15:00,Larry,checkout
16:15:00,Leah,drinks
16:15:00,Gene,checkout
16:15:00,Terri,checkout
16:15:00,Edwin,drinks
16:16:00,Joan,spices
16:16:00,Pedro,fruit
16:16:00,Rodney,dairy
16:16:00,Lydia,dairy
16:16:00,Allison,drinks
16:16:00,Wanda,dairy
16:16:00,Frederick,spices
16:16:00,Stacey,drinks
16:16:00,Gabriella,dairy
16:16:00,Bethany,dairy
16:17:00,Sierra,spices
16:17:00,Greg,fruit
16:17:00,Candace,dairy
16:17:00,Gwendolyn,drinks
16:17:00,Mason,dairy
16:17:00,Angela,fruit
16:17:00,Katelyn,dairy
16:17:00,Nancy,spices
16:17:00,Jillian,drinks
16:17:00,Shirley,drinks
16:18:00,Glenda,dairy
16:18:00,Stacey,spices
16:18:00,Karl,checkout
16:18:00,Fernando,fruit
16:18:00,Hannah,dairy
16:18:00,Tasha,fruit
16:18:00,Chris,spices
16:18:00,Charlotte,fruit
16:18:00,Jenny,dairy
16:18:00,Toni,spices
16:18:00,Brenda,spices
16:19:00,Joanna,fruit
16:19:00,Scott,dairy
16:19:00,Lindsey,checkout
16:19:00,Lee,spices
16:19:00,Kerry,dairy
16:19:00,Alyssa,drinks
16:19:00,Donna,spices
16:19:00,Jillian,drinks
16:20:00,Sonya,fruit
16:20:00,Nicholas,fruit
16:20:00,Mckenzie,fruit
16:20:00,Bradley,spices
16:20:00,Lisa,drinks
16:20:00,Amanda,spices
16:20:00,Christopher,fruit
16:21:00,Alfred,checkout
16:21:00,Eugene,drinks
16:21:00,Carlos,fruit
16:21:00,Jerome,drinks
16:22:00,Christopher,checkout
16:22:00,Jared,spices
16:22:00,Jake,spices
16:22:00,Dominic,spices
16:22:00,Bryce,drinks
16:22:00,Abigail,fruit
16:22:00,Jerry,spices
16:22:00,Mackenzie,dairy
16:22:00,Lance,drinks
16:23:00,Dominic,checkout
16:23:00,Brady,checkout
16:23:00,Angela,dairy
16:23:00,Tonya,checkout
16:23:00,Haley,drinks
16:23:00,Priscilla,dairy
16:23:00,Tristan,fruit
16:23:00,Sally,drinks
16:24:00,Tricia,spices
16:24:00,Yvette,dairy
16:24:00,Melissa,checkout
16:24:00,Jared,checkout
16:24:00,Stacie,spices
16:25:00,Gerald,checkout
16:25:00,Dalton,spices
16:25:00,Ashlee,checkout
16:25:00,Emily,dairy
16:25:00,Mackenzie,fruit
16:25:00,Karen,drinks
16:25:00,Andres,drinks
16:25:00,Elijah,dairy
16:26:00,Anna,checkout
16:26:00,Pam,dairy
16:26:00,Shelly,fruit
16:26:00,Stephanie,checkout
16:26:00,Leah,dairy
16:26:00,Patrick,dairy
16:27:00,Maria,checkout
16:27:00,Emily,checkout
16:27:00,Judy,checkout
16:27:00,Damon,fruit
16:27:00,Cristina,checkout
16:27:00,Alvin,spices
16:27:00,Becky,drinks
16:27:00,Barbara,dairy
16:27:00,Bianca,spices
16:28:00,Kathleen,drinks
16:28:00,Alexandra,dairy
16:28:00,Grant,drinks
16:28:00,Michele,drinks
16:28:00,Albert,checkout
16:28:00,Gabriella,drinks
16:28:00,Becky,spices
16:28:00,Rhonda,drinks
16:29:00,Kyle,fruit
16:29:00,Carlos,dairy
16:29:00,Tonya,checkout
16:29:00,Alyssa,checkout
16:29:00,Parker,checkout
16:29:00,Pamela,dairy
16:29:00,Christina,spices
16:29:00,Clarence,drinks
16:29:00,Lisa,dairy
16:29:00,Elaine,spices
16:29:00,Donna,drinks
16:30:00,Harold,drinks
16:30:00,Terrence,fruit
16:30:00,Chelsea,checkout
16:30:00,Juan,checkout
16:30:00,Gail,checkout
16:30:00,Riley,drinks
16:30:00,Clayton,spices
16:30:00,Austin,dairy
16:30:00,Seth,drinks
16:30:00,Joann,fruit
16:31:00,Gabriella,checkout
16:31:00,Sarah,fruit
16:31:00,Bill,checkout
16:31:00,Jose,checkout
16:31:00,Roger,checkout
16:31:00,Kellie,drinks
16:31:00,Greg,spices
16:32:00,Brandy,checkout
16:32:00,Stephanie,checkout
16:32:00,Cameron,dairy
16:32:00,Kaylee,checkout
16:32:00,Craig,dairy
16:32:00,Rachel,dairy
16:32:00,Chelsea,dairy
16:32:00,Darrell,drinks
16:32:00,Tasha,dairy
16:32:00,Rebekah,dairy
16:33:00,Janet,checkout
16:33:00,Dominic,checkout
16:33:00,Edwin,checkout
16:33:00,Howard,spices
16:33:00,Yvette,spices
16:33:00,Sarah,checkout
16:33:00,Melissa,fruit
16:33:00,Caitlyn,dairy
16:33:00,Maria,fruit
16:34:00,Erik,fruit
16:34:00,Kristina,drinks
16:34:00,Stacey,checkout
16:34:00,Ashley,dairy
16:34:00,Tracey,dairy
16:34:00,Patty,spices
16:34:00,Brandon,drinks
16:34:00,Tracie,fruit
16:34:00,Sabrina,fruit
16:34:00,Shelly,drinks
16:35:00,Shelly,checkout
16:35:00,Ralph,checkout
16:35:00,Wyatt,drinks
16:35:00,Jesus,spices
16:36:00,Eric,checkout
16:36:00,Joy,drinks
16:36:00,Miguel,dairy
16:37:00,Brandy,dairy
16:37:00,Scott,drinks
16:37:00,Joy,checkout
16:37:00,Carlos,drinks
16:37:00,Meredith,checkout
16:37:00,Anthony,spices
16:37:00,Ralph,fruit
16:37:00,Jerome,fruit
16:37:00,Keith,drinks
16:37:00,Kimberly,drinks
16:38:00,Joe,checkout
16:38:00,Nathaniel,dairy
16:38:00,Roy,checkout
16:38:00,Tristan,spices
16:38:00,Joel,fruit
16:39:00,Guy,checkout
16:39:00,Dan,dairy
16:39:00,Gabrielle,drinks
16:39:00,Calvin,fruit
16:39:00,Vanessa,drinks
16:39:00,Marcus,spices
16:39:00,Daisy,dairy
16:40:00,Meagan,checkout
16:40:00,Chelsey,fruit
16:40:00,Geoffrey,checkout
16:40:00,Bradley,dairy
16:40:00,Frederick,drinks
16:40:00,Arthur,drinks
16:40:00,Joann,fruit
16:40:00,Brittany,drinks
16:41:00,Terry,drinks
16:41:00,Pam,drinks
16:41:00,Janice,fruit
16:41:00,Mathew,drinks
16:42:00,Tanner,spices
16:42:00,Leroy,checkout
16:42:00,Debbie,drinks
16:42:00,Alison,drinks
16:42:00,Heidi,spices
16:42:00,Dawn,spices
16:42:00,Gabriel,dairy
16:43:00,Beth,spices
16:43:00,Joann,checkout
16:43:00,Collin,dairy
16:43:00,Dorothy,spices
16:43:00,Regina,dairy
16:43:00,Richard,drinks
16:44:00,Mindy,drinks
16:44:00,Joanna,dairy
16:44:00,Harry,drinks
16:44:00,Judith,dairy
16:44:00,Joe,checkout
16:44:00,Brad,fruit
16:44:00,Madison,dairy
16:44:00,Chloe,fruit
16:44:00,Lorraine,fruit
16:44:00,Danielle,dairy
16:45:00,Clayton,drinks
16:45:00,Barry,drinks
16:45:00,Rachel,checkout
16:45:00,Gabrielle,fruit
16:45:00,Nichole,checkout
16:45:00,Cindy,dairy
16:46:00,Jeremiah,checkout
16:46:00,Audrey,spices
16:46:00,Martin,dairy
16:46:00,Nichole,drinks
16:46:00,Dalton,drinks
16:47:00,Nathan,fruit
16:47:00,Alan,fruit
16:47:00,Terry,checkout
16:47:00,Pam,checkout
16:47:00,Anne,checkout
16:47:00,Caitlyn,spices
16:47:00,Lance,checkout
16:47:00,Daniel,drinks
16:47:00,Ashley,fruit
16:47:00,Dean,dairy
16:47:00,Dustin,fruit
16:48:00,Albert,checkout
16:48:00,Vincent,checkout
16:48:00,Claire,checkout
16:48:00,Yesenia,drinks
16:48:00,Rhonda,spices
16:48:00,Belinda,spices
16:48:00,Shelby,spices
16:49:00,Maria,checkout
16:49:00,Judith,fruit
16:49:00,Terry,checkout
16:49:00,Jeffrey,dairy
16:50:00,Jeffrey,checkout
16:50:00,Julia,drinks
16:50:00,Jerome,dairy
16:51:00,Janice,drinks
16:51:00,Brad,drinks
16:51:00,Edward,spices
16:51:00,Rita,dairy
16:51:00,Terri,fruit
16:52:00,Dana,checkout
16:52:00,Rebecca,checkout
16:52:00,Caroline,checkout
16:52:00,Daryl,fruit
16:52:00,Seth,fruit
16:52:00,Ashley,dairy
16:52:00,Mackenzie,checkout
16:52:00,Barry,spices
16:52:00,Breanna,dairy
16:52:00,Carol,dairy
16:52:00,Mackenzie,drinks
16:53:00,April,dairy
16:53:00,Arthur,checkout
16:53:00,Nathan,fruit
16:53:00,Maxwell,spices
16:53:00,James,drinks
16:54:00,Meagan,dairy
16:54:00,Valerie,drinks
16:54:00,Andrea,checkout
16:54:00,Kathy,checkout
16:54:00,Joy,dairy
16:54:00,Samantha,fruit
16:54:00,Haley,drinks
16:55:00,Leonard,fruit
16:55:00,Christy,checkout
16:55:00,Martin,checkout
16:55:00,Trevor,drinks
16:55:00,Carly,checkout
16:55:00,Nina,fruit
16:55:00,Kristy,drinks
16:55:00,Tonya,spices
16:55:00,Jasmine,fruit
16:55:00,Chelsea,dairy
16:56:00,Carol,drinks
16:56:00,Aaron,checkout
16:56:00,Roy,checkout
16:56:00,Barbara,drinks
16:56:00,Dominique,drinks
16:56:00,Antonio,dairy
16:56:00,Alexa,spices
16:57:00,Maxwell,checkout
16:57:00,Jillian,checkout
16:57:00,Tracey,spices
16:57:00,Wayne,dairy
16:57:00,Omar,checkout
16:57:00,Savannah,checkout
16:57:00,Brenda,spices
16:57:00,Patrick,dairy
16:58:00,Nicholas,checkout
16:58:00,Deborah,dairy
16:58:00,Seth,checkout
16:58:00,Haley,dairy
16:58:00,Jermaine,drinks
16:59:00,Kirsten,checkout
16:59:00,Robin,checkout
16:59:00,Martha,spices
16:59:00,Annette,drinks
16:59:00,Brandon,dairy
16:60:00,Terrance,checkout
16:60:00,Harry,drinks
16:60:00,Patty,checkout
16:60:00,Judith,drinks
16:60:00,Ashley,checkout
16:60:00,Tabitha,fruit
16:60:00,Latoya,dairy
16:60:00,Chelsea,dairy
16:60:00,Holly,drinks
16:60:00,Alfred,dairy
17:1:00,James,drinks
17:1:00,Luis,checkout
17:1:00,Tonya,spices
17:1:00,Alec,checkout
17:1:00,Kim,checkout
17:1:00,Laura,spices
17:1:00,Jeremy,dairy
17:1:00,Ross,fruit
17:1:00,Diane,fruit
17:1:00,Desiree,drinks
17:1:00,Maxwell,dairy
17:2:00,Candice,checkout
17:2:00,Shelley,drinks
17:2:00,Audrey,fruit
17:2:00,Samantha,drinks
17:2:00,Brent,dairy
17:2:00,Earl,drinks
17:3:00,Tasha,spices
17:3:00,Donald,fruit
17:3:00,Joann,dairy
17:3:00,Terrance,spices
17:4:00,Sally,checkout
17:4:00,Patrick,drinks
17:4:00,Pedro,drinks
17:4:00,Alyssa,checkout
17:4:00,Bridget,dairy
17:4:00,Gilbert,dairy
17:4:00,Nancy,drinks
17:4:00,Shelly,drinks
17:5:00,Terrence,checkout
17:5:00,Kathryn,checkout
17:5:00,Johnny,drinks
17:5:00,James,drinks
17:5:00,Jordan,drinks
17:5:00,Jo,fruit
17:5:00,Roger,fruit
17:6:00,Patrick,fruit
17:6:00,Patrick,fruit
17:6:00,Maxwell,checkout
17:6:00,Neil,fruit
17:6:00,Frank,checkout
17:6:00,Mason,fruit
17:6:00,Anita,drinks
17:7:00,Erika,drinks
17:7:00,Barry,fruit
17:7:00,Olivia,checkout
17:7:00,Martin,dairy
17:7:00,Gloria,drinks
17:7:00,Samuel,checkout
17:7:00,Elaine,checkout
17:7:00,Brent,drinks
17:7:00,Melissa,spices
17:7:00,Helen,dairy
17:7:00,Roger,spices
17:7:00,Cesar,drinks
17:8:00,Gilbert,drinks
17:8:00,Stacie,drinks
17:8:00,Virginia,checkout
17:8:00,Johnny,checkout
17:8:00,Micheal,drinks
17:8:00,Dominique,dairy
17:8:00,Norman,fruit
17:8:00,Alexis,fruit
17:8:00,Candace,fruit
17:8:00,Rita,spices
17:9:00,Felicia,drinks
17:9:00,Greg,spices
17:9:00,Alejandro,checkout
17:9:00,Vincent,fruit
17:9:00,Chloe,fruit
17:9:00,Cameron,dairy
17:10:00,Elijah,checkout
17:10:00,Carly,checkout
17:10:00,Carl,fruit
17:10:00,Samantha,spices
17:10:00,William,fruit
17:11:00,Harry,checkout
17:11:00,Clinton,fruit
17:12:00,Alexandra,fruit
17:12:00,Sean,dairy
17:12:00,Jackson,checkout
17:12:00,Cindy,fruit
17:12:00,Natasha,spices
17:12:00,Sara,fruit
17:12:00,Ashley,dairy
17:12:00,Jon,fruit
17:13:00,Jade,drinks
17:13:00,Crystal,checkout
17:13:00,Beth,dairy
17:14:00,Terri,checkout
17:14:00,Shelly,checkout
17:14:00,Lee,drinks
17:14:00,Sarah,checkout
17:14:00,Heidi,drinks
17:14:00,Mario,fruit
17:14:00,Janet,dairy
17:14:00,Jonathan,fruit
17:14:00,Ryan,dairy
17:14:00,Miranda,dairy
17:15:00,Alfred,spices
17:15:00,Janice,spices
17:15:00,Betty,spices
17:15:00,Joanna,fruit
17:16:00,Kerry,spices
17:16:00,Latoya,fruit
17:16:00,Melinda,checkout
17:16:00,Lisa,fruit
17:16:00,Breanna,drinks
17:16:00,Rita,dairy
17:17:00,Frederick,checkout
17:17:00,Karen,checkout
17:17:00,Shelly,dairy
17:17:00,Jillian,checkout
17:17:00,Dorothy,spices
17:17:00,Heidi,fruit
17:17:00,Renee,drinks
17:18:00,Darrell,checkout
17:18:00,Meagan,spices
17:18:00,Leah,checkout
17:18:00,Katelyn,drinks
17:18:00,Jeanne,spices
17:18:00,Tabitha,fruit
17:18:00,Brian,spices
17:18:00,Joel,dairy
17:19:00,Gabriella,fruit
17:19:00,Jillian,checkout
17:19:00,Brandy,spices
17:19:00,Erik,spices
17:19:00,Rhonda,drinks
17:19:00,Levi,dairy
17:19:00,Jaclyn,checkout
17:19:00,Micheal,dairy
17:19:00,Sherri,drinks
17:19:00,Sandra,drinks
17:19:00,Vernon,spices
17:19:00,Ross,spices
17:20:00,Zachary,fruit
17:20:00,Jerome,dairy
17:20:00,Barry,dairy
17:20:00,Wyatt,spices
17:20:00,Carlos,checkout
17:20:00,Leah,dairy
17:20:00,Penny,drinks
17:20:00,Susan,dairy
17:21:00,Mindy,checkout
17:21:00,Joanna,checkout
17:21:00,Tasha,spices
17:21:00,Earl,checkout
17:21:00,Brandy,drinks
17:21:00,Sandra,dairy
17:21:00,Cameron,spices
17:21:00,Blake,fruit
17:21:00,Patty,spices
17:22:00,Paula,drinks
17:22:00,Cesar,drinks
17:22:00,Darryl,checkout
17:22:00,Rita,checkout
17:22:00,Carly,spices
17:22:00,Katelyn,checkout
17:22:00,Patrick,checkout
17:22:00,Amber,drinks
17:22:00,Nicole,drinks
17:22:00,Andrew,fruit
17:22:00,Audrey,dairy
17:23:00,Deborah,checkout
17:23:00,Judy,fruit
17:23:00,Max,spices
17:23:00,Mia,dairy
17:24:00,Beth,spices
17:24:00,Eddie,spices
17:24:00,Amanda,fruit
17:24:00,Catherine,dairy
17:24:00,Bridget,dairy
17:24:00,Aimee,drinks
17:25:00,Nancy,drinks
17:25:00,Susan,spices
17:26:00,Sheri,drinks
17:26:00,Christopher,checkout
17:26:00,Ronnie,spices
17:27:00,Joy,fruit
17:27:00,Tristan,checkout
17:27:00,Holly,fruit
17:27:00,Chloe,dairy
17:27:00,Levi,drinks
17:27:00,Alvin,checkout
17:27:00,Max,fruit
17:28:00,Julia,checkout
17:28:00,Barry,checkout
17:28:00,Mason,checkout
17:28:00,Madison,checkout
17:28:00,Clinton,checkout
17:28:00,Whitney,drinks
17:28:00,Charlene,drinks
17:29:00,Clinton,fruit
17:29:00,Chelsea,checkout
17:29:00,Veronica,checkout
17:29:00,Darrell,spices
17:29:00,Trevor,fruit
17:29:00,Jose,spices
17:29:00,Stephen,fruit
17:29:00,Marilyn,fruit
17:30:00,Carmen,checkout
17:30:00,Carly,drinks
17:30:00,Alison,checkout
17:30:00,Harold,checkout
17:30:00,Tristan,checkout
17:30:00,Mia,spices
17:30:00,Stacey,drinks
17:30:00,Lonnie,dairy
17:30:00,Bruce,fruit
17:30:00,Jennifer,spices
17:30:00,Wesley,spices
17:31:00,Charlotte,drinks
17:31:00,Monique,drinks
17:31:00,Maxwell,checkout
17:31:00,Melissa,drinks
17:31:00,Shaun,dairy
17:31:00,Claire,drinks
17:31:00,Wyatt,fruit
17:32:00,Jeff,checkout
17:32:00,George,drinks
17:32:00,Victoria,spices
17:32:00,Marc,fruit
17:32:00,Jared,spices
17:33:00,Scott,dairy
17:33:00,Shelley,spices
17:33:00,Natalie,fruit
17:33:00,Yolanda,drinks
17:33:00,Sierra,spices
17:34:00,Heidi,drinks
17:34:00,Grant,checkout
17:34:00,Riley,spices
17:34:00,Bridget,checkout
17:34:00,Craig,checkout
17:34:00,Brad,fruit
17:34:00,Jose,drinks
17:34:00,Taylor,dairy
17:34:00,Veronica,fruit
17:34:00,Isaac,drinks
17:35:00,Caitlin,fruit
17:35:00,Levi,spices
17:35:00,Jody,dairy
17:35:00,Hayley,drinks
17:35:00,Ruth,drinks
17:36:00,Natalie,checkout
17:36:00,Parker,checkout
17:36:00,Leon,drinks
17:36:00,Kyle,spices
17:36:00,Alexandra,checkout
17:36:00,Alejandra,checkout
17:36:00,Caitlyn,fruit
17:36:00,Matthew,fruit
17:36:00,Lori,fruit
17:37:00,Nancy,fruit
17:37:00,Cesar,checkout
17:37:00,Vernon,fruit
17:37:00,Mason,dairy
17:37:00,Philip,spices
17:38:00,Wyatt,checkout
17:38:00,Brendan,dairy
17:38:00,Grant,spices
17:38:00,Sharon,fruit
17:38:00,Dale,dairy
17:38:00,Tammy,dairy
17:39:00,Steven,checkout
17:39:00,Carrie,dairy
17:40:00,James,checkout
17:40:00,Ian,drinks
17:40:00,Gabriel,spices
17:40:00,Gabrielle,fruit
17:40:00,Donna,dairy
17:40:00,Tami,checkout
17:40:00,Rick,checkout
17:40:00,Alec,fruit
17:40:00,Natasha,fruit
17:40:00,Megan,fruit
17:40:00,Terri,drinks
17:41:00,Audrey,checkout
17:41:00,Marcus,checkout
17:41:00,Jake,fruit
17:41:00,Tom,fruit
17:41:00,Greg,drinks
17:41:00,Jill,fruit
17:41:00,Noah,fruit
17:41:00,Ebony,fruit
17:42:00,Roy,drinks
17:42:00,Eugene,checkout
17:42:00,Glenda,fruit
17:42:00,Nicholas,checkout
17:42:00,Kyle,drinks
17:42:00,Robyn,checkout
17:42:00,Richard,fruit
17:42:00,Daniel,dairy
17:42:00,Charles,spices
17:42:00,Raven,drinks
17:43:00,Justin,spices
17:43:00,Melody,checkout
17:43:00,Scott,checkout
17:43:00,Kelli,checkout
17:43:00,Jose,checkout
17:43:00,Claudia,fruit
17:43:00,Charles,drinks
17:44:00,Kristy,checkout
17:44:00,Daniel,checkout
17:44:00,Hailey,dairy
17:44:00,Mitchell,drinks
17:44:00,Mckenzie,dairy
17:44:00,Howard,spices
17:44:00,Kenneth,spices
17:44:00,Shari,drinks
17:44:00,Becky,fruit
17:44:00,Keith,spices
17:45:00,Kerry,checkout
17:45:00,Lisa,drinks
17:45:00,Nina,fruit
17:45:00,Melissa,spices
17:46:00,Abigail,dairy
17:46:00,Pamela,drinks
17:47:00,Amy,spices
17:47:00,Cameron,checkout
17:47:00,Jon,checkout
17:47:00,Parker,fruit
17:48:00,Brenda,checkout
17:48:00,Gabrielle,drinks
17:48:00,Marc,checkout
17:48:00,Destiny,checkout
17:48:00,Tonya,fruit
17:48:00,Jo,dairy
17:48:00,Darlene,checkout
17:48:00,Caleb,spices
17:48:00,Alec,fruit
17:48:00,Loretta,spices
17:49:00,William,checkout
17:49:00,Brandon,spices
17:49:00,Annette,fruit
17:49:00,Terrence,spices
17:50:00,Scott,drinks
17:50:00,Julie,fruit
17:50:00,Wanda,dairy
17:50:00,Priscilla,dairy
17:51:00,Victoria,drinks
17:51:00,Levi,drinks
17:51:00,Samantha,fruit
17:51:00,Glen,dairy
17:51:00,Benjamin,drinks
17:51:00,Lee,spices
17:51:00,Christopher,fruit
17:51:00,Shawna,dairy
17:51:00,Sandy,dairy
17:52:00,Brady,checkout
17:52:00,Billy,fruit
17:53:00,Howard,checkout
17:53:00,Nathan,checkout
17:53:00,Stanley,dairy
17:53:00,Evan,drinks
17:53:00,Lawrence,dairy
17:54:00,Billy,spices
17:54:00,Alisha,checkout
17:54:00,Charles,checkout
17:54:00,Stacy,checkout
17:54:00,Melissa,dairy
17:54:00,Jasmine,fruit
17:54:00,Dillon,dairy
17:54:00,Blake,dairy
17:54:00,Alison,fruit
17:55:00,Nathaniel,drinks
17:55:00,Benjamin,drinks
17:55:00,Jeremy,checkout
17:55:00,Candice,checkout
17:55:00,Caroline,dairy
17:55:00,Kevin,drinks
17:56:00,Jeffery,dairy
17:56:00,Renee,drinks
17:56:00,Andres,checkout
17:56:00,Destiny,spices
17:56:00,Kristi,fruit
17:56:00,Barry,spices
17:56:00,Tanner,fruit
17:56:00,Kiara,fruit
17:56:00,Julian,spices
17:57:00,Harold,drinks
17:57:00,Candice,checkout
17:57:00,Jasmin,dairy
17:57:00,John,checkout
17:57:00,Katherine,spices
17:57:00,Bryan,drinks
17:57:00,Christina,dairy
17:58:00,Joy,checkout
17:58:00,Frederick,checkout
17:58:00,Yvette,checkout
17:58:00,Samantha,fruit
17:58:00,Cameron,checkout
17:58:00,Jack,spices
17:58:00,Nichole,dairy
17:58:00,Harold,drinks
17:58:00,Frances,fruit
17:59:00,Dawn,dairy
17:59:00,Harold,fruit
17:59:00,Megan,dairy
17:60:00,Travis,drinks
17:60:00,Marie,drinks
17:60:00,Kiara,dairy
18:1:00,Ryan,fruit
18:1:00,Devon,spices
18:2:00,Angel,checkout
18:2:00,Max,dairy
18:2:00,Parker,checkout
18:2:00,Chelsea,checkout
18:2:00,Lonnie,checkout
18:2:00,Lisa,spices
18:2:00,Dan,dairy
18:2:00,Pamela,spices
18:2:00,Darin,spices
18:2:00,Belinda,drinks
18:3:00,Beth,fruit
18:3:00,Julian,checkout
18:3:00,Michele,dairy
18:3:00,Kenneth,fruit
18:3:00,Roger,dairy
18:3:00,Priscilla,spices
18:3:00,Andres,checkout
18:3:00,Tanner,spices
18:3:00,Brandon,drinks
18:4:00,Melissa,checkout
18:4:00,Christie,fruit
18:4:00,Devon,fruit
18:5:00,Norman,checkout
18:5:00,Kyle,checkout
18:5:00,Dean,checkout
18:5:00,Shawna,spices
18:5:00,Mason,dairy
18:5:00,Christina,fruit
18:5:00,Collin,spices
18:6:00,Jared,spices
18:6:00,Ann,checkout
18:6:00,Judy,checkout
18:6:00,Henry,spices
18:6:00,Alvin,spices
18:6:00,Chris,dairy
18:7:00,Alexa,drinks
18:7:00,Jesus,spices
18:7:00,Brittany,drinks
18:7:00,Cole,spices
18:8:00,Kristie,drinks
18:8:00,Jeffrey,drinks
18:8:00,Natasha,dairy
18:8:00,Susan,fruit
18:8:00,Gregory,drinks
18:8:00,Sabrina,spices
18:8:00,Alice,dairy
18:9:00,Heidi,checkout
18:9:00,Justin,dairy
18:9:00,Ellen,dairy
18:9:00,Julia,fruit
18:9:00,Jay,drinks
18:9:00,Lorraine,spices
18:10:00,Alyssa,checkout
18:10:00,Brenda,drinks
18:10:00,Jordan,checkout
18:10:00,Mia,checkout
18:10:00,Christine,dairy
18:10:00,Joshua,drinks
18:11:00,Ellen,checkout
18:11:00,Christina,checkout
18:11:00,Mary,checkout
18:11:00,Seth,drinks
18:11:00,Jeffery,drinks
18:11:00,Kathryn,fruit
18:11:00,Andrew,spices
18:12:00,Sarah,spices
18:12:00,Suzanne,fruit
18:12:00,Jerome,spices
18:12:00,Alan,drinks
18:12:00,Belinda,fruit
18:12:00,Pamela,fruit
18:12:00,Sheryl,drinks
18:12:00,Jackson,drinks
18:12:00,Connie,dairy
18:12:00,Janice,spices
18:12:00,Zachary,spices
18:13:00,Caitlin,spices
18:13:00,Beth,fruit
18:13:00,Maria,dairy
18:13:00,Matthew,fruit
18:14:00,Dustin,checkout
18:14:00,Tabitha,checkout
18:14:00,Nina,spices
18:14:00,Kenneth,checkout
18:14:00,Mckenzie,drinks
18:14:00,Pedro,checkout
18:14:00,Clinton,fruit
18:15:00,Destiny,dairy
18:15:00,Bradley,drinks
18:15:00,Greg,dairy
18:15:00,Patrick,dairy
18:15:00,Latasha,checkout
18:15:00,Evan,fruit
18:15:00,Alexis,fruit
18:15:00,Tiffany,fruit
18:16:00,Sonya,checkout
18:16:00,Clayton,drinks
18:16:00,Levi,drinks
18:17:00,Lydia,drinks
18:17:00,Jasmin,drinks
18:17:00,Christian,checkout
18:17:00,Gabriel,drinks
18:17:00,Katrina,drinks
18:17:00,Belinda,spices
18:17:00,Calvin,spices
18:17:00,Regina,dairy
18:17:00,Barbara,fruit
18:18:00,Doris,spices
18:18:00,Mason,checkout
18:18:00,Christine,drinks
18:18:00,Travis,dairy
18:18:00,Samantha,drinks
18:18:00,Tracie,spices
18:18:00,Gabriella,drinks
18:19:00,Marc,checkout
18:19:00,Tanner,checkout
18:19:00,Leon,spices
18:19:00,Brady,drinks
18:19:00,Eugene,drinks
18:19:00,Michaela,drinks
18:20:00,Scott,fruit
18:20:00,Chelsea,spices
18:20:00,Christine,spices
18:20:00,Felicia,checkout
18:20:00,Glenda,spices
